srcMac,dstMac,ethType,srcIp,dstIp,ipProto,srcPort,dstPort,priority, icmpType, icmpCode
<gatewayMac>,<deviceMac>,0x0800,aviary.amazon.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,dna.amazon.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,ecx.images-amazon.com,*,6,80,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,frank-comp-na.amazon.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,155.33.33.70,*,1,*,*,1001,0,0
<gatewayMac>,<deviceMac>,0x0800,155.33.33.75,*,17,53,*,1001,*,*
<gatewayMac>,<deviceMac>,0x0800,dcape-na.amazon.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,images-na.ssl-images-amazon.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,d21m0ezw6fosyw.cloudfront.net,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,d63r8xi1zu867.cloudfront.net,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,208.67.222.222,*,17,53,*,1001,*,*
<gatewayMac>,<deviceMac>,0x0800,d3a510xmpll7o6.cloudfront.net,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,dp-discovery-na-ext.amazon.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,db6vy7amvxmdo.cloudfront.net,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,api-global.netflix.com,*,6,80,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,wl.amazon-dss.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,192.168.10.254,*,1,*,*,1001,0,0
<deviceMac>,*,0x0800,*,*,6,60000,*,650,*,*
*,<deviceMac>,0x0800,*,*,6,*,60000,655,*,*
<deviceMac>,*,0x888e,*,*,*,*,*,650,*,*
