srcMac,dstMac,ethType,srcIp,dstIp,ipProto,srcPort,dstPort,priority, icmpType, icmpCode
<deviceMac>,<gatewayMac>,0x0800,*,gdk19d5hc3.execute-api.us-east-1.amazonaws.com,6,*,443,855,*,*
<deviceMac>,<gatewayMac>,0x0800,*,8.8.8.8,1,*,*,1001,8,0
<deviceMac>,<gatewayMac>,0x0800,*,d3a510xmpll7o6.cloudfront.net,6,*,443,855,*,*
<deviceMac>,<gatewayMac>,0x0800,*,aax-eu.amazon-adsystem.com,6,*,80,855,*,*
<deviceMac>,<gatewayMac>,0x0800,*,andr-785f3ec7eb-cbc62794911ff31b-c55635c491a5a663fa-2460152.eu.api.amazonvideo.com,6,*,443,855,*,*
<deviceMac>,<gatewayMac>,0x0800,*,d21m0ezw6fosyw.cloudfront.net,6,*,443,855,*,*
<deviceMac>,*,0x86dd,*,ff00::/8,58,*,*,1300,*,*
<deviceMac>,<gatewayMac>,0x0800,*,155.198.142.8,1,*,*,1001,8,0
<deviceMac>,*,0x0800,*,239.255.255.250,2,*,*,1300,*,*
<deviceMac>,<gatewayMac>,0x0800,*,arcus-uswest.amazon.com,6,*,443,855,*,*
<deviceMac>,<gatewayMac>,0x0800,*,n4h9utzk4f.execute-api.us-east-1.amazonaws.com,6,*,443,855,*,*
<deviceMac>,<gatewayMac>,0x0800,*,ftv-smp.ntp-fireos.com,17,*,123,1001,*,*
<deviceMac>,<gatewayMac>,0x0800,*,images-na.ssl-images-amazon.com,6,*,443,855,*,*
<deviceMac>,<gatewayMac>,0x0800,*,dp-gw-na.amazon.com,6,*,443,855,*,*
<deviceMac>,<gatewayMac>,0x0800,*,andr-22-aftt-0.api.amazonvideo.com,6,*,443,855,*,*
<deviceMac>,<gatewayMac>,0x0800,*,155.198.142.7,17,*,53,1001,*,*
<deviceMac>,<gatewayMac>,0x0800,*,ktpx-uk.amazon.com,6,*,443,855,*,*
<deviceMac>,<gatewayMac>,0x0800,*,music.amazon.com,6,*,443,855,*,*
<deviceMac>,<gatewayMac>,0x0800,*,msh.amazon.co.uk,6,*,443,855,*,*
<deviceMac>,<gatewayMac>,0x0800,*,www.msftncsi.com,1,*,*,1001,8,0
<deviceMac>,<gatewayMac>,0x0800,*,www.amazon.com,6,*,443,855,*,*
<deviceMac>,<gatewayMac>,0x0800,*,aviary.amazon.de,6,*,443,855,*,*
<deviceMac>,<gatewayMac>,0x0800,*,unagi-na.amazon.com,6,*,443,855,*,*
<deviceMac>,<gatewayMac>,0x0800,*,dna.amazon.com,6,*,443,855,*,*
<deviceMac>,<gatewayMac>,0x0800,*,wl.amazon-dss.com,6,*,443,855,*,*
<deviceMac>,<gatewayMac>,0x0800,*,api.amazon.com,6,*,443,855,*,*
<gatewayMac>,<deviceMac>,0x0800,cz15y20kg2.execute-api.us-east-1.amazonaws.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,aax-eu.amazon-adsystem.com,*,6,80,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,192.168.20.254,*,1,*,*,1001,0,0
<gatewayMac>,<deviceMac>,0x0800,gdk19d5hc3.execute-api.us-east-1.amazonaws.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,avs.eu.amazonalexa.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,andr-785f3ec7eb-cbc62794911ff31b-c55635c491a5a663fa-2460152.eu.api.amazonvideo.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,arcus-uswest.amazon.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,prod.amazoncrl.com,*,6,80,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,device-messaging-na.amazon.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,unagi-eu.amazon.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,www.msftncsi.com,*,1,*,*,1001,0,0
<gatewayMac>,<deviceMac>,0x0800,ktpx.amazon.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,unagi-na.amazon.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,mas-ext-eu.amazon.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,m.media-amazon.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,api.amazon.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,device-metrics-us.amazon.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,spectrum.s3.amazonaws.com,*,6,80,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,google.com,*,1,*,*,1001,0,0
<gatewayMac>,<deviceMac>,0x0800,155.198.142.7,*,17,53,*,1001,*,*
<gatewayMac>,<deviceMac>,0x0800,msh.amazon.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,8.8.8.8,*,1,*,*,1001,0,0
<gatewayMac>,<deviceMac>,0x0800,ktpx-uk.amazon.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,n4h9utzk4f.execute-api.us-east-1.amazonaws.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,aviary.amazon.de,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,andr-22-aftt-0.api.amazonvideo.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,ftvr-na.amazon.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,d3h5bk8iotgjvw.cloudfront.net,*,6,80,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,2.android.pool.ntp.org,*,17,123,*,1001,*,*
<gatewayMac>,<deviceMac>,0x0800,music.amazon.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,155.198.142.8,*,1,*,*,1001,0,0
<gatewayMac>,<deviceMac>,0x0800,dp-gw-na.amazon.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,155.198.142.7,*,1,*,*,1001,0,0
<gatewayMac>,<deviceMac>,0x0800,www.amazon.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,192.168.20.254,*,17,67,*,1400,*,*
<gatewayMac>,<deviceMac>,0x0800,ftv-smp.ntp-fireos.com,*,17,123,*,1001,*,*
<gatewayMac>,<deviceMac>,0x0800,msh.amazon.co.uk,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,dna.amazon.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,ecx.images-amazon.com,*,6,80,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,frank-comp-na.amazon.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,ad.doubleclick.net,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,prime.amazon.eu,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,dcape-na.amazon.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,www.amazon.co.uk,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,images-na.ssl-images-amazon.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,d21m0ezw6fosyw.cloudfront.net,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,d63r8xi1zu867.cloudfront.net,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,d3a510xmpll7o6.cloudfront.net,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,dp-discovery-na-ext.amazon.com,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,db6vy7amvxmdo.cloudfront.net,*,6,443,*,750,*,*
<gatewayMac>,<deviceMac>,0x0800,wl.amazon-dss.com,*,6,443,*,750,*,*
<deviceMac>,*,0x888e,*,*,*,*,*,650,*,*
<deviceMac>,*,0x0800,*,*,17,9,*,610,*,*
*,<deviceMac>,0x0800,*,*,17,*,9,610,*,*
